,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,season,start_period,start_time,start_yardline,yards
466,Louisiana,Sun Belt,TD,"{'minutes': 4, 'seconds': 52}",2.0,"{'minutes': 5, 'seconds': 8}",0.0,400548420.0,4005484207,Georgia State,Sun Belt,10.0,True,2014,2.0,{'minutes': 10},96.0,96.0
467,Georgia State,Sun Belt,TD,"{'minutes': 4, 'seconds': 2}",2.0,"{'minutes': 1, 'seconds': 6}",100.0,400548420.0,4005484208,Louisiana,Sun Belt,9.0,True,2014,2.0,"{'minutes': 5, 'seconds': 8}",16.0,84.0
468,Louisiana,Sun Belt,FG,"{'minutes': -13, 'seconds': -54}",2.0,{'minutes': 15},31.0,400548420.0,4005484209,Georgia State,Sun Belt,4.0,True,2014,2.0,"{'minutes': 1, 'seconds': 6}",56.0,25.0
469,Arkansas State,Sun Belt,PUNT,"{'minutes': 3, 'seconds': 14}",1.0,"{'minutes': 11, 'seconds': 46}",52.0,400548424.0,4005484241,Georgia State,Sun Belt,8.0,False,2014,1.0,{'minutes': 15},25.0,27.0
470,Georgia State,Sun Belt,TD,"{'minutes': 3, 'seconds': 14}",1.0,"{'minutes': 8, 'seconds': 32}",0.0,400548424.0,4005484242,Arkansas State,Sun Belt,9.0,True,2014,1.0,"{'minutes': 11, 'seconds': 46}",85.0,85.0
471,Arkansas State,Sun Belt,FUMBLE,{'seconds': 15},1.0,"{'minutes': 8, 'seconds': 17}",22.0,400548424.0,4005484243,Georgia State,Sun Belt,1.0,False,2014,1.0,"{'minutes': 8, 'seconds': 32}",23.0,-1.0
472,Georgia State,Sun Belt,FG,"{'minutes': 2, 'seconds': 21}",1.0,"{'minutes': 5, 'seconds': 56}",10.0,400548424.0,4005484244,Arkansas State,Sun Belt,6.0,True,2014,1.0,"{'minutes': 8, 'seconds': 17}",22.0,12.0
473,Arkansas State,Sun Belt,PUNT,{'seconds': 49},1.0,"{'minutes': 5, 'seconds': 7}",26.0,400548424.0,4005484245,Georgia State,Sun Belt,3.0,False,2014,1.0,"{'minutes': 5, 'seconds': 56}",25.0,1.0
474,Georgia State,Sun Belt,TD,"{'minutes': 1, 'seconds': 47}",1.0,"{'minutes': 3, 'seconds': 20}",0.0,400548424.0,4005484246,Arkansas State,Sun Belt,5.0,True,2014,1.0,"{'minutes': 5, 'seconds': 7}",69.0,69.0
475,Arkansas State,Sun Belt,PUNT,"{'minutes': 1, 'seconds': 6}",1.0,"{'minutes': 2, 'seconds': 14}",12.0,400548424.0,4005484247,Georgia State,Sun Belt,3.0,False,2014,1.0,"{'minutes': 3, 'seconds': 20}",20.0,-8.0
476,Georgia State,Sun Belt,TD,"{'minutes': 2, 'seconds': 14}",1.0,{},0.0,400548424.0,4005484248,Arkansas State,Sun Belt,6.0,True,2014,1.0,"{'minutes': 2, 'seconds': 14}",68.0,68.0
477,Arkansas State,Sun Belt,PUNT,"{'minutes': 1, 'seconds': 37}",2.0,"{'minutes': 13, 'seconds': 23}",46.0,400548424.0,4005484249,Georgia State,Sun Belt,4.0,False,2014,2.0,{'minutes': 15},25.0,21.0
478,Georgia State,Sun Belt,TD,"{'minutes': 5, 'seconds': 41}",1.0,"{'minutes': 9, 'seconds': 19}",100.0,400548429.0,4005484291,South Alabama,Sun Belt,16.0,True,2014,1.0,{'minutes': 15},24.0,76.0
479,South Alabama,Sun Belt,TD,"{'minutes': 1, 'seconds': 36}",1.0,"{'minutes': 7, 'seconds': 43}",0.0,400548429.0,4005484292,Georgia State,Sun Belt,5.0,True,2014,1.0,"{'minutes': 9, 'seconds': 19}",66.0,66.0
