,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,season,start_period,start_time,start_yardline,yards
267,Florida International,Sun Belt,FUMBLE,{'seconds': 33},4.0,"{'minutes': 10, 'seconds': 53}",62.0,323080006.0,32308000622,South Alabama,Sun Belt,2.0,False,2012,4.0,"{'minutes': 11, 'seconds': 26}",29.0,33.0
268,South Alabama,Sun Belt,PUNT,{'seconds': 51},4.0,"{'minutes': 10, 'seconds': 2}",60.0,323080006.0,32308000623,Florida International,Sun Belt,3.0,False,2012,4.0,"{'minutes': 10, 'seconds': 53}",62.0,2.0
269,Florida International,Sun Belt,FG MISSED,"{'minutes': 4, 'seconds': 45}",4.0,"{'minutes': 5, 'seconds': 17}",94.0,323080006.0,32308000624,South Alabama,Sun Belt,11.0,False,2012,4.0,"{'minutes': 10, 'seconds': 2}",25.0,69.0
270,South Alabama,Sun Belt,PUNT,{'seconds': 48},4.0,"{'minutes': 4, 'seconds': 29}",78.0,323080006.0,32308000625,Florida International,Sun Belt,3.0,False,2012,4.0,"{'minutes': 5, 'seconds': 17}",80.0,2.0
271,Florida International,Sun Belt,TURNOVER ON DOWNS,{'seconds': 14},4.0,"{'minutes': 4, 'seconds': 15}",64.0,323080006.0,32308000626,South Alabama,Sun Belt,8.0,False,2012,4.0,"{'minutes': 4, 'seconds': 29}",33.0,31.0
272,South Alabama,Sun Belt,PUNT,"{'minutes': 1, 'seconds': 15}",4.0,{'minutes': 3},62.0,323080006.0,32308000627,Florida International,Sun Belt,3.0,False,2012,4.0,"{'minutes': 4, 'seconds': 15}",64.0,2.0
273,Florida International,Sun Belt,INT,"{'minutes': 2, 'seconds': 59}",4.0,{'seconds': 1},32.0,323080006.0,32308000628,South Alabama,Sun Belt,4.0,False,2012,4.0,{'minutes': 3},31.0,1.0
274,South Alabama,Sun Belt,END OF GAME,{'seconds': 1},4.0,{},45.0,323080006.0,32308000629,Florida International,Sun Belt,1.0,False,2012,4.0,{'seconds': 1},43.0,-2.0
275,South Alabama,Sun Belt,PUNT,{},1.0,{'minutes': 15},34.0,323150249.0,32315024901,North Texas,Sun Belt,3.0,False,2012,1.0,{'minutes': 15},25.0,9.0
276,North Texas,Sun Belt,PUNT,"{'minutes': 1, 'seconds': 28}",1.0,"{'minutes': 13, 'seconds': 32}",68.0,323150249.0,32315024902,South Alabama,Sun Belt,3.0,False,2012,1.0,{'minutes': 15},68.0,0.0
277,South Alabama,Sun Belt,PUNT,"{'minutes': 1, 'seconds': 52}",1.0,"{'minutes': 11, 'seconds': 40}",44.0,323150249.0,32315024903,North Texas,Sun Belt,3.0,False,2012,1.0,"{'minutes': 13, 'seconds': 32}",41.0,3.0
278,North Texas,Sun Belt,RUSHING TD,"{'minutes': 6, 'seconds': 22}",1.0,"{'minutes': 5, 'seconds': 18}",0.0,323150249.0,32315024904,South Alabama,Sun Belt,13.0,True,2012,1.0,"{'minutes': 11, 'seconds': 40}",90.0,90.0
279,South Alabama,Sun Belt,PUNT,{},1.0,"{'minutes': 5, 'seconds': 18}",57.0,323150249.0,32315024905,North Texas,Sun Belt,5.0,False,2012,1.0,"{'minutes': 5, 'seconds': 18}",25.0,32.0
280,North Texas,Sun Belt,TURNOVER ON DOWNS,"{'minutes': 2, 'seconds': 42}",2.0,{'minutes': 15},49.0,323150249.0,32315024906,South Alabama,Sun Belt,7.0,False,2012,1.0,"{'minutes': 5, 'seconds': 18}",70.0,21.0
281,South Alabama,Sun Belt,RUSHING TD,{'seconds': 19},2.0,"{'minutes': 14, 'seconds': 41}",100.0,323150249.0,32315024907,North Texas,Sun Belt,2.0,True,2012,2.0,{'minutes': 15},49.0,51.0
282,North Texas,Sun Belt,PUNT,{},2.0,"{'minutes': 14, 'seconds': 41}",60.0,323150249.0,32315024908,South Alabama,Sun Belt,6.0,False,2012,2.0,"{'minutes': 14, 'seconds': 41}",75.0,15.0
283,South Alabama,Sun Belt,PUNT,"{'minutes': 2, 'seconds': 23}",2.0,"{'minutes': 12, 'seconds': 18}",36.0,323150249.0,32315024909,North Texas,Sun Belt,7.0,False,2012,2.0,"{'minutes': 14, 'seconds': 41}",16.0,20.0
284,North Texas,Sun Belt,PUNT,"{'minutes': 3, 'seconds': 47}",2.0,"{'minutes': 8, 'seconds': 31}",88.0,323150249.0,32315024910,South Alabama,Sun Belt,3.0,False,2012,2.0,"{'minutes': 12, 'seconds': 18}",92.0,4.0
285,South Alabama,Sun Belt,FG MISSED,"{'minutes': 2, 'seconds': 51}",2.0,"{'minutes': 5, 'seconds': 40}",63.0,323150249.0,32315024911,North Texas,Sun Belt,4.0,False,2012,2.0,"{'minutes': 8, 'seconds': 31}",58.0,5.0
286,North Texas,Sun Belt,PASSING TD,"{'minutes': 2, 'seconds': 50}",2.0,"{'minutes': 2, 'seconds': 50}",0.0,323150249.0,32315024912,South Alabama,Sun Belt,5.0,True,2012,2.0,"{'minutes': 5, 'seconds': 40}",63.0,63.0
287,South Alabama,Sun Belt,PASSING TD,"{'minutes': 2, 'seconds': 33}",2.0,{'seconds': 17},100.0,323150249.0,32315024913,North Texas,Sun Belt,12.0,True,2012,2.0,"{'minutes': 2, 'seconds': 50}",34.0,66.0
288,North Texas,Sun Belt,END OF HALF,{'seconds': 17},2.0,{},77.0,323150249.0,32315024914,South Alabama,Sun Belt,1.0,False,2012,2.0,{'seconds': 17},75.0,-2.0
289,North Texas,Sun Belt,FG MISSED,"{'minutes': 5, 'seconds': 15}",3.0,"{'minutes': 9, 'seconds': 45}",11.0,323150249.0,32315024915,South Alabama,Sun Belt,13.0,False,2012,3.0,{'minutes': 15},78.0,67.0
290,South Alabama,Sun Belt,RUSHING TD,{'seconds': 13},3.0,"{'minutes': 9, 'seconds': 32}",100.0,323150249.0,32315024916,North Texas,Sun Belt,1.0,True,2012,3.0,"{'minutes': 9, 'seconds': 45}",20.0,80.0
291,North Texas,Sun Belt,FUMBLE,{},3.0,"{'minutes': 9, 'seconds': 32}",61.0,323150249.0,32315024917,South Alabama,Sun Belt,4.0,False,2012,3.0,"{'minutes': 9, 'seconds': 32}",74.0,13.0
292,South Alabama,Sun Belt,FG GOOD,"{'minutes': 3, 'seconds': 55}",3.0,"{'minutes': 5, 'seconds': 37}",84.0,323150249.0,32315024918,North Texas,Sun Belt,6.0,True,2012,3.0,"{'minutes': 9, 'seconds': 32}",61.0,23.0
293,North Texas,Sun Belt,PUNT,{},3.0,"{'minutes': 5, 'seconds': 37}",65.0,323150249.0,32315024919,South Alabama,Sun Belt,3.0,False,2012,3.0,"{'minutes': 5, 'seconds': 37}",65.0,0.0
294,South Alabama,Sun Belt,INT,"{'minutes': 1, 'seconds': 22}",3.0,"{'minutes': 4, 'seconds': 15}",29.0,323150249.0,32315024920,North Texas,Sun Belt,3.0,False,2012,3.0,"{'minutes': 5, 'seconds': 37}",24.0,5.0
295,South Alabama,Sun Belt,PUNT,"{'minutes': 1, 'seconds': 35}",3.0,"{'minutes': 2, 'seconds': 40}",26.0,323150249.0,32315024922,North Texas,Sun Belt,3.0,False,2012,3.0,"{'minutes': 4, 'seconds': 15}",20.0,6.0
296,North Texas,Sun Belt,PUNT,{'seconds': 41},4.0,{'minutes': 15},62.0,323150249.0,32315024923,South Alabama,Sun Belt,3.0,False,2012,3.0,"{'minutes': 2, 'seconds': 40}",69.0,7.0
297,South Alabama,Sun Belt,PUNT,{'seconds': 11},4.0,"{'minutes': 14, 'seconds': 49}",36.0,323150249.0,32315024924,North Texas,Sun Belt,3.0,False,2012,4.0,{'minutes': 15},27.0,9.0
298,North Texas,Sun Belt,PUNT,"{'minutes': 2, 'seconds': 12}",4.0,"{'minutes': 12, 'seconds': 37}",76.0,323150249.0,32315024925,South Alabama,Sun Belt,3.0,False,2012,4.0,"{'minutes': 14, 'seconds': 49}",82.0,6.0
299,South Alabama,Sun Belt,PUNT,"{'minutes': 1, 'seconds': 19}",4.0,"{'minutes': 11, 'seconds': 18}",44.0,323150249.0,32315024926,North Texas,Sun Belt,3.0,False,2012,4.0,"{'minutes': 12, 'seconds': 37}",38.0,6.0
300,North Texas,Sun Belt,PUNT,"{'minutes': 1, 'seconds': 32}",4.0,"{'minutes': 9, 'seconds': 46}",67.0,323150249.0,32315024927,South Alabama,Sun Belt,5.0,False,2012,4.0,"{'minutes': 11, 'seconds': 18}",87.0,20.0
301,South Alabama,Sun Belt,PUNT,"{'minutes': 2, 'seconds': 23}",4.0,"{'minutes': 7, 'seconds': 23}",47.0,323150249.0,32315024928,North Texas,Sun Belt,3.0,False,2012,4.0,"{'minutes': 9, 'seconds': 46}",40.0,7.0
302,North Texas,Sun Belt,TURNOVER ON DOWNS,"{'minutes': 2, 'seconds': 15}",4.0,"{'minutes': 5, 'seconds': 8}",32.0,323150249.0,32315024929,South Alabama,Sun Belt,12.0,False,2012,4.0,"{'minutes': 7, 'seconds': 23}",82.0,50.0
303,South Alabama,Sun Belt,PUNT,"{'minutes': 4, 'seconds': 15}",4.0,{'seconds': 53},38.0,323150249.0,32315024930,North Texas,Sun Belt,3.0,False,2012,4.0,"{'minutes': 5, 'seconds': 8}",32.0,6.0
304,North Texas,Sun Belt,TURNOVER ON DOWNS,{'seconds': 9},4.0,{'seconds': 44},66.0,323150249.0,32315024931,South Alabama,Sun Belt,5.0,False,2012,4.0,{'seconds': 53},77.0,11.0
305,South Alabama,Sun Belt,Uncategorized,{'seconds': 44},4.0,{},64.0,323150249.0,32315024932,North Texas,Sun Belt,1.0,False,2012,4.0,{'seconds': 44},66.0,-2.0
306,Middle Tennessee,Sun Belt,FG GOOD,"{'minutes': 5, 'seconds': 21}",1.0,"{'minutes': 9, 'seconds': 39}",99.0,323220006.0,32322000601,South Alabama,Sun Belt,14.0,True,2012,1.0,{'minutes': 15},25.0,74.0
307,South Alabama,Sun Belt,PUNT,"{'minutes': 1, 'seconds': 23}",1.0,"{'minutes': 8, 'seconds': 16}",64.0,323220006.0,32322000602,Middle Tennessee,Sun Belt,3.0,False,2012,1.0,"{'minutes': 9, 'seconds': 39}",68.0,4.0
308,Middle Tennessee,Sun Belt,PUNT,"{'minutes': 1, 'seconds': 32}",1.0,"{'minutes': 6, 'seconds': 44}",47.0,323220006.0,32322000603,South Alabama,Sun Belt,5.0,False,2012,1.0,"{'minutes': 8, 'seconds': 16}",26.0,21.0
309,South Alabama,Sun Belt,PASSING TD,"{'minutes': 1, 'seconds': 30}",1.0,"{'minutes': 5, 'seconds': 14}",0.0,323220006.0,32322000604,Middle Tennessee,Sun Belt,4.0,True,2012,1.0,"{'minutes': 6, 'seconds': 44}",97.0,97.0
310,Middle Tennessee,Sun Belt,PUNT,"{'minutes': 2, 'seconds': 57}",1.0,"{'minutes': 2, 'seconds': 17}",44.0,323220006.0,32322000605,South Alabama,Sun Belt,5.0,False,2012,1.0,"{'minutes': 5, 'seconds': 14}",25.0,19.0
311,South Alabama,Sun Belt,Uncategorized,"{'minutes': 2, 'seconds': 17}",1.0,{},67.0,323220006.0,32322000606,Middle Tennessee,Sun Belt,4.0,False,2012,1.0,"{'minutes': 2, 'seconds': 17}",78.0,-11.0
312,Middle Tennessee,Sun Belt,INT,"{'minutes': 2, 'seconds': 21}",2.0,"{'minutes': 12, 'seconds': 39}",72.0,323220006.0,32322000607,South Alabama,Sun Belt,7.0,False,2012,0.0,{},50.0,22.0
313,South Alabama,Sun Belt,PUNT,"{'minutes': 2, 'seconds': 7}",2.0,"{'minutes': 10, 'seconds': 32}",82.0,323220006.0,32322000608,Middle Tennessee,Sun Belt,3.0,False,2012,2.0,"{'minutes': 12, 'seconds': 39}",91.0,9.0
314,Middle Tennessee,Sun Belt,INT,{},2.0,"{'minutes': 10, 'seconds': 32}",68.0,323220006.0,32322000609,South Alabama,Sun Belt,9.0,False,2012,2.0,"{'minutes': 10, 'seconds': 32}",32.0,36.0
315,South Alabama,Sun Belt,FG GOOD,"{'minutes': 8, 'seconds': 14}",2.0,"{'minutes': 2, 'seconds': 18}",9.0,323220006.0,32322000610,Middle Tennessee,Sun Belt,11.0,True,2012,2.0,"{'minutes': 10, 'seconds': 32}",90.0,81.0
316,Middle Tennessee,Sun Belt,FG GOOD,"{'minutes': 2, 'seconds': 18}",2.0,{},72.0,323220006.0,32322000611,South Alabama,Sun Belt,10.0,True,2012,2.0,"{'minutes': 2, 'seconds': 18}",25.0,47.0
317,South Alabama,Sun Belt,END OF HALF,{},2.0,{},58.0,323220006.0,32322000612,Middle Tennessee,Sun Belt,0.0,False,2012,2.0,{},58.0,0.0
318,South Alabama,Sun Belt,PASSING TD,"{'minutes': 5, 'seconds': 12}",3.0,"{'minutes': 9, 'seconds': 48}",0.0,323220006.0,32322000613,Middle Tennessee,Sun Belt,10.0,True,2012,3.0,{'minutes': 15},75.0,75.0
319,Middle Tennessee,Sun Belt,FUMBLE,{'seconds': 58},3.0,"{'minutes': 8, 'seconds': 50}",41.0,323220006.0,32322000614,South Alabama,Sun Belt,3.0,False,2012,3.0,"{'minutes': 9, 'seconds': 48}",25.0,16.0
320,South Alabama,Sun Belt,FG MISSED,"{'minutes': 2, 'seconds': 48}",3.0,"{'minutes': 6, 'seconds': 2}",18.0,323220006.0,32322000615,Middle Tennessee,Sun Belt,9.0,False,2012,3.0,"{'minutes': 8, 'seconds': 50}",41.0,23.0
321,Middle Tennessee,Sun Belt,PASSING TD,"{'minutes': 2, 'seconds': 3}",3.0,"{'minutes': 3, 'seconds': 59}",100.0,323220006.0,32322000616,South Alabama,Sun Belt,6.0,True,2012,3.0,"{'minutes': 6, 'seconds': 2}",20.0,80.0
