,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,season,start_period,start_time,start_yardline,yards
1231,UT San Antonio,Conference USA,PUNT,{'seconds': 58},2.0,"{'minutes': 13, 'seconds': 13}",47.0,400869185.0,4008691855,Colorado State,Mountain West,3.0,False,2016,2.0,"{'minutes': 14, 'seconds': 11}",36.0,11.0
1232,Colorado State,Mountain West,PUNT,"{'minutes': 1, 'seconds': 22}",2.0,"{'minutes': 11, 'seconds': 51}",84.0,400869185.0,4008691856,UT San Antonio,Conference USA,3.0,False,2016,2.0,"{'minutes': 13, 'seconds': 13}",92.0,8.0
1233,UT San Antonio,Conference USA,PUNT,"{'minutes': 3, 'seconds': 23}",2.0,"{'minutes': 8, 'seconds': 28}",45.0,400869185.0,4008691857,Colorado State,Mountain West,5.0,False,2016,2.0,"{'minutes': 11, 'seconds': 51}",41.0,4.0
1234,Colorado State,Mountain West,PUNT,"{'minutes': 2, 'seconds': 5}",2.0,"{'minutes': 6, 'seconds': 23}",82.0,400869185.0,4008691858,UT San Antonio,Conference USA,5.0,False,2016,2.0,"{'minutes': 8, 'seconds': 28}",94.0,12.0
1235,UT San Antonio,Conference USA,TD,"{'minutes': 3, 'seconds': 5}",2.0,"{'minutes': 3, 'seconds': 18}",100.0,400869185.0,4008691859,Colorado State,Mountain West,9.0,True,2016,2.0,"{'minutes': 6, 'seconds': 23}",51.0,49.0
1236,UT San Antonio,Conference USA,FUMBLE,{'seconds': 9},1.0,"{'minutes': 14, 'seconds': 51}",94.0,400869349.0,4008693491,Alabama State,,0.0,False,2016,1.0,{'minutes': 15},88.0,-6.0
1237,Alabama State,,TD,"{'minutes': 1, 'seconds': 12}",1.0,"{'minutes': 13, 'seconds': 39}",100.0,400869349.0,4008693492,UT San Antonio,Conference USA,3.0,True,2016,1.0,"{'minutes': 14, 'seconds': 51}",94.0,6.0
1238,UT San Antonio,Conference USA,PUNT,"{'minutes': 1, 'seconds': 33}",1.0,"{'minutes': 12, 'seconds': 6}",73.0,400869349.0,4008693493,Alabama State,,3.0,False,2016,1.0,"{'minutes': 13, 'seconds': 39}",75.0,2.0
1239,Alabama State,,FUMBLE,"{'minutes': 1, 'seconds': 40}",1.0,"{'minutes': 10, 'seconds': 26}",77.0,400869349.0,4008693494,UT San Antonio,Conference USA,4.0,False,2016,1.0,"{'minutes': 12, 'seconds': 6}",35.0,42.0
1240,UT San Antonio,Conference USA,TD,"{'minutes': 6, 'seconds': 47}",1.0,"{'minutes': 3, 'seconds': 39}",0.0,400869349.0,4008693495,Alabama State,,13.0,True,2016,1.0,"{'minutes': 10, 'seconds': 26}",77.0,77.0
