,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,season,start_period,start_time,start_yardline,yards
400,Florida Atlantic,Conference USA,PUNT RETURN TD,"{'minutes': 1, 'seconds': 45}",1.0,"{'minutes': 2, 'seconds': 25}",72.0,400548085.0,4005480853,Old Dominion,Conference USA,3.0,True,2014,1.0,"{'minutes': 4, 'seconds': 10}",80.0,3.0
401,Florida Atlantic,Conference USA,MISSED FG,"{'minutes': 2, 'seconds': 28}",2.0,"{'minutes': 14, 'seconds': 57}",12.0,400548085.0,4005480855,Old Dominion,Conference USA,6.0,False,2014,1.0,"{'minutes': 2, 'seconds': 25}",80.0,68.0
402,Old Dominion,Conference USA,PUNT,"{'minutes': 1, 'seconds': 21}",2.0,"{'minutes': 13, 'seconds': 36}",25.0,400548085.0,4005480856,Florida Atlantic,Conference USA,3.0,False,2014,2.0,"{'minutes': 14, 'seconds': 57}",20.0,5.0
403,Florida Atlantic,Conference USA,TD,"{'minutes': 3, 'seconds': 23}",2.0,"{'minutes': 10, 'seconds': 13}",0.0,400548085.0,4005480857,Old Dominion,Conference USA,8.0,True,2014,2.0,"{'minutes': 13, 'seconds': 36}",51.0,51.0
404,Old Dominion,Conference USA,TD,"{'minutes': 3, 'seconds': 23}",2.0,"{'minutes': 6, 'seconds': 50}",100.0,400548085.0,4005480858,Florida Atlantic,Conference USA,8.0,True,2014,2.0,"{'minutes': 10, 'seconds': 13}",21.0,79.0
405,Florida Atlantic,Conference USA,TD,"{'minutes': 4, 'seconds': 26}",2.0,"{'minutes': 2, 'seconds': 24}",0.0,400548085.0,4005480859,Old Dominion,Conference USA,11.0,True,2014,2.0,"{'minutes': 6, 'seconds': 50}",64.0,64.0
406,Old Dominion,Conference USA,TD,"{'minutes': 3, 'seconds': 18}",2.0,{'seconds': 32},100.0,400547803.0,40054780310,NC State,ACC,8.0,True,2014,2.0,"{'minutes': 3, 'seconds': 50}",20.0,80.0
407,NC State,ACC,END OF HALF,{'seconds': 32},2.0,{},80.0,400547803.0,40054780311,Old Dominion,Conference USA,1.0,False,2014,2.0,{'seconds': 32},75.0,-5.0
408,Old Dominion,Conference USA,TD,"{'minutes': 6, 'seconds': 2}",3.0,"{'minutes': 8, 'seconds': 52}",100.0,400547803.0,40054780312,NC State,ACC,12.0,True,2014,3.0,"{'minutes': 14, 'seconds': 54}",41.0,59.0
409,NC State,ACC,TD,"{'minutes': 5, 'seconds': 30}",3.0,"{'minutes': 3, 'seconds': 22}",0.0,400547803.0,40054780313,Old Dominion,Conference USA,12.0,True,2014,3.0,"{'minutes': 8, 'seconds': 52}",75.0,75.0
410,Old Dominion,Conference USA,TD,"{'minutes': 2, 'seconds': 21}",3.0,"{'minutes': 1, 'seconds': 1}",100.0,400547803.0,40054780314,NC State,ACC,6.0,True,2014,3.0,"{'minutes': 3, 'seconds': 22}",25.0,75.0
411,NC State,ACC,PUNT,"{'minutes': 1, 'seconds': 15}",4.0,"{'minutes': 14, 'seconds': 46}",73.0,400547803.0,40054780315,Old Dominion,Conference USA,3.0,False,2014,3.0,"{'minutes': 1, 'seconds': 1}",75.0,2.0
412,Old Dominion,Conference USA,TD,"{'minutes': 2, 'seconds': 51}",4.0,"{'minutes': 11, 'seconds': 55}",100.0,400547803.0,40054780316,NC State,ACC,7.0,True,2014,4.0,"{'minutes': 14, 'seconds': 46}",20.0,80.0
413,NC State,ACC,TD,"{'minutes': 5, 'seconds': 58}",4.0,"{'minutes': 5, 'seconds': 57}",0.0,400547803.0,40054780317,Old Dominion,Conference USA,15.0,True,2014,4.0,"{'minutes': 11, 'seconds': 55}",82.0,82.0
414,Old Dominion,Conference USA,TD,"{'minutes': 1, 'seconds': 58}",4.0,"{'minutes': 3, 'seconds': 59}",100.0,400547803.0,40054780318,NC State,ACC,5.0,True,2014,4.0,"{'minutes': 5, 'seconds': 57}",63.0,37.0
415,NC State,ACC,Uncategorized,"{'minutes': 3, 'seconds': 59}",4.0,{},83.0,400547803.0,40054780319,Old Dominion,Conference USA,2.0,False,2014,4.0,"{'minutes': 3, 'seconds': 59}",75.0,8.0
416,Hampton,,TD,"{'minutes': 3, 'seconds': 8}",2.0,"{'minutes': 1, 'seconds': 17}",100.0,400548007.0,40054800710,Old Dominion,Conference USA,7.0,True,2014,2.0,"{'minutes': 4, 'seconds': 25}",60.0,40.0
417,Old Dominion,Conference USA,TD,"{'minutes': 1, 'seconds': 17}",2.0,{},0.0,400548007.0,40054800711,Hampton,,11.0,True,2014,2.0,"{'minutes': 1, 'seconds': 17}",62.0,62.0
418,Hampton,,TD,"{'minutes': 1, 'seconds': 46}",3.0,"{'minutes': 13, 'seconds': 14}",100.0,400548007.0,40054800712,Old Dominion,Conference USA,4.0,True,2014,3.0,{'minutes': 15},25.0,75.0
419,Old Dominion,Conference USA,TD,{'seconds': 59},3.0,"{'minutes': 12, 'seconds': 15}",0.0,400548007.0,40054800713,Hampton,,3.0,True,2014,3.0,"{'minutes': 13, 'seconds': 14}",53.0,53.0
420,Hampton,,TD,"{'minutes': 4, 'seconds': 9}",3.0,"{'minutes': 8, 'seconds': 6}",100.0,400548007.0,40054800714,Old Dominion,Conference USA,10.0,True,2014,3.0,"{'minutes': 12, 'seconds': 15}",35.0,65.0
421,Old Dominion,Conference USA,PUNT,"{'minutes': 2, 'seconds': 20}",3.0,"{'minutes': 5, 'seconds': 46}",51.0,400548007.0,40054800715,Hampton,,3.0,False,2014,3.0,"{'minutes': 8, 'seconds': 6}",54.0,3.0
422,Hampton,,INT,"{'minutes': 4, 'seconds': 24}",3.0,"{'minutes': 1, 'seconds': 22}",56.0,400548007.0,40054800716,Old Dominion,Conference USA,10.0,False,2014,3.0,"{'minutes': 5, 'seconds': 46}",20.0,36.0
423,Old Dominion,Conference USA,FUMBLE,{'seconds': 34},3.0,{'seconds': 48},63.0,400548007.0,40054800717,Hampton,,4.0,False,2014,3.0,"{'minutes': 1, 'seconds': 22}",85.0,22.0
424,Hampton,,INT,"{'minutes': 2, 'seconds': 14}",4.0,"{'minutes': 13, 'seconds': 34}",84.0,400548007.0,40054800718,Old Dominion,Conference USA,7.0,False,2014,3.0,{'seconds': 48},63.0,21.0
425,Old Dominion,Conference USA,TD,"{'minutes': 1, 'seconds': 2}",4.0,"{'minutes': 12, 'seconds': 32}",0.0,400548007.0,40054800719,Hampton,,3.0,True,2014,4.0,"{'minutes': 13, 'seconds': 34}",92.0,92.0
426,Old Dominion,Conference USA,FUMBLE,"{'minutes': 4, 'seconds': 8}",4.0,"{'minutes': 8, 'seconds': 24}",12.0,400548007.0,40054800720,Hampton,,8.0,False,2014,4.0,"{'minutes': 12, 'seconds': 32}",35.0,23.0
427,Hampton,,PUNT,"{'minutes': 2, 'seconds': 9}",4.0,"{'minutes': 6, 'seconds': 15}",26.0,400548007.0,40054800721,Old Dominion,Conference USA,6.0,False,2014,4.0,"{'minutes': 8, 'seconds': 24}",12.0,14.0
428,Old Dominion,Conference USA,FUMBLE,"{'minutes': 3, 'seconds': 51}",4.0,"{'minutes': 2, 'seconds': 24}",10.0,400548007.0,40054800722,Hampton,,9.0,False,2014,4.0,"{'minutes': 6, 'seconds': 15}",70.0,60.0
429,Hampton,,END OF GAME,"{'minutes': 2, 'seconds': 24}",4.0,{},57.0,400548007.0,40054800723,Old Dominion,Conference USA,6.0,False,2014,4.0,"{'minutes': 2, 'seconds': 24}",10.0,47.0
430,Old Dominion,Conference USA,PUNT,"{'minutes': 1, 'seconds': 38}",2.0,"{'minutes': 6, 'seconds': 40}",92.0,400548022.0,40054802210,Eastern Michigan,Mid-American,3.0,False,2014,2.0,"{'minutes': 8, 'seconds': 18}",85.0,-7.0
431,Eastern Michigan,Mid-American,FUMBLE,"{'minutes': 1, 'seconds': 9}",2.0,"{'minutes': 5, 'seconds': 31}",86.0,400548022.0,40054802211,Old Dominion,Conference USA,4.0,False,2014,2.0,"{'minutes': 6, 'seconds': 40}",51.0,35.0
432,Old Dominion,Conference USA,FUMBLE,"{'minutes': 2, 'seconds': 34}",2.0,"{'minutes': 2, 'seconds': 57}",77.0,400548022.0,40054802212,Eastern Michigan,Mid-American,7.0,False,2014,2.0,"{'minutes': 5, 'seconds': 31}",86.0,9.0
433,Eastern Michigan,Mid-American,DOWNS,"{'minutes': 1, 'seconds': 48}",2.0,"{'minutes': 1, 'seconds': 9}",99.0,400548022.0,40054802213,Old Dominion,Conference USA,6.0,False,2014,2.0,"{'minutes': 2, 'seconds': 57}",77.0,22.0
434,Old Dominion,Conference USA,END OF HALF,"{'minutes': 1, 'seconds': 9}",2.0,{},95.0,400548022.0,40054802214,Eastern Michigan,Mid-American,2.0,False,2014,2.0,"{'minutes': 1, 'seconds': 9}",99.0,4.0
435,Old Dominion,Conference USA,PUNT,"{'minutes': 4, 'seconds': 15}",3.0,"{'minutes': 10, 'seconds': 45}",46.0,400548022.0,40054802215,Eastern Michigan,Mid-American,8.0,False,2014,3.0,{'minutes': 15},75.0,29.0
436,Eastern Michigan,Mid-American,PUNT,"{'minutes': 1, 'seconds': 37}",3.0,"{'minutes': 9, 'seconds': 8}",13.0,400548022.0,40054802216,Old Dominion,Conference USA,3.0,False,2014,3.0,"{'minutes': 10, 'seconds': 45}",12.0,1.0
437,Old Dominion,Conference USA,PUNT,"{'minutes': 1, 'seconds': 57}",3.0,"{'minutes': 7, 'seconds': 11}",53.0,400548022.0,40054802217,Eastern Michigan,Mid-American,3.0,False,2014,3.0,"{'minutes': 9, 'seconds': 8}",60.0,7.0
438,Eastern Michigan,Mid-American,PUNT,"{'minutes': 1, 'seconds': 50}",3.0,"{'minutes': 5, 'seconds': 21}",47.0,400548022.0,40054802218,Old Dominion,Conference USA,5.0,False,2014,3.0,"{'minutes': 7, 'seconds': 11}",1.0,46.0
439,Old Dominion,Conference USA,PUNT,"{'minutes': 2, 'seconds': 26}",3.0,"{'minutes': 2, 'seconds': 55}",84.0,400548022.0,40054802219,Eastern Michigan,Mid-American,6.0,False,2014,3.0,"{'minutes': 5, 'seconds': 21}",92.0,8.0
440,Eastern Michigan,Mid-American,FG,"{'minutes': 2, 'seconds': 44}",3.0,{'seconds': 11},91.0,400548022.0,40054802220,Old Dominion,Conference USA,7.0,True,2014,3.0,"{'minutes': 2, 'seconds': 55}",63.0,28.0
441,Old Dominion,Conference USA,FG,"{'minutes': 5, 'seconds': 58}",4.0,"{'minutes': 9, 'seconds': 13}",26.0,400548022.0,40054802221,Eastern Michigan,Mid-American,15.0,True,2014,3.0,{'seconds': 11},75.0,49.0
442,Eastern Michigan,Mid-American,PUNT,{'seconds': 51},4.0,"{'minutes': 8, 'seconds': 22}",27.0,400548022.0,40054802222,Old Dominion,Conference USA,3.0,False,2014,4.0,"{'minutes': 9, 'seconds': 13}",25.0,2.0
443,Old Dominion,Conference USA,PUNT RETURN TD,{'seconds': 54},4.0,"{'minutes': 7, 'seconds': 28}",96.0,400548022.0,40054802223,Eastern Michigan,Mid-American,3.0,True,2014,4.0,"{'minutes': 8, 'seconds': 22}",93.0,-3.0
444,Eastern Michigan,Mid-American,TD,{'seconds': 6},4.0,"{'minutes': 7, 'seconds': 22}",100.0,400548022.0,40054802224,Old Dominion,Conference USA,0.0,False,2014,4.0,"{'minutes': 7, 'seconds': 28}",100.0,0.0
445,Old Dominion,Conference USA,PUNT,"{'minutes': 1, 'seconds': 29}",4.0,"{'minutes': 5, 'seconds': 53}",64.0,400548022.0,40054802225,Eastern Michigan,Mid-American,3.0,False,2014,4.0,"{'minutes': 7, 'seconds': 22}",68.0,4.0
446,Eastern Michigan,Mid-American,DOWNS,"{'minutes': 3, 'seconds': 13}",4.0,"{'minutes': 2, 'seconds': 40}",60.0,400548022.0,40054802226,Old Dominion,Conference USA,7.0,False,2014,4.0,"{'minutes': 5, 'seconds': 53}",17.0,43.0
447,Old Dominion,Conference USA,FUMBLE,"{'minutes': 1, 'seconds': 3}",4.0,"{'minutes': 1, 'seconds': 37}",57.0,400548022.0,40054802227,Eastern Michigan,Mid-American,4.0,False,2014,4.0,"{'minutes': 2, 'seconds': 40}",60.0,3.0
448,Eastern Michigan,Mid-American,END OF GAME,"{'minutes': 1, 'seconds': 37}",4.0,{},43.0,400548022.0,40054802228,Old Dominion,Conference USA,3.0,False,2014,4.0,"{'minutes': 1, 'seconds': 37}",57.0,-14.0
449,Old Dominion,Conference USA,MISSED FG,"{'minutes': 5, 'seconds': 1}",2.0,"{'minutes': 1, 'seconds': 49}",71.0,400548031.0,40054803110,Rice,Conference USA,12.0,False,2014,2.0,"{'minutes': 6, 'seconds': 50}",25.0,46.0
450,Rice,Conference USA,TD,"{'minutes': 1, 'seconds': 27}",2.0,{'seconds': 22},0.0,400548031.0,40054803111,Old Dominion,Conference USA,7.0,True,2014,2.0,"{'minutes': 1, 'seconds': 49}",71.0,71.0
451,Rice,Conference USA,END OF HALF,{'seconds': 22},2.0,{},65.0,400548031.0,40054803112,Old Dominion,Conference USA,1.0,False,2014,2.0,{'seconds': 22},35.0,0.0
452,Old Dominion,Conference USA,PUNT,"{'minutes': 1, 'seconds': 39}",3.0,"{'minutes': 13, 'seconds': 21}",30.0,400548031.0,40054803113,Rice,Conference USA,3.0,False,2014,3.0,{'minutes': 15},25.0,5.0
453,Rice,Conference USA,TD,"{'minutes': 2, 'seconds': 19}",3.0,"{'minutes': 11, 'seconds': 2}",0.0,400548031.0,40054803114,Old Dominion,Conference USA,7.0,True,2014,3.0,"{'minutes': 13, 'seconds': 21}",47.0,47.0
454,Old Dominion,Conference USA,TD,"{'minutes': 2, 'seconds': 21}",3.0,"{'minutes': 8, 'seconds': 41}",100.0,400548031.0,40054803115,Rice,Conference USA,6.0,True,2014,3.0,"{'minutes': 11, 'seconds': 2}",25.0,75.0
455,Rice,Conference USA,PUNT,"{'minutes': 1, 'seconds': 33}",3.0,"{'minutes': 7, 'seconds': 8}",81.0,400548031.0,40054803116,Old Dominion,Conference USA,3.0,False,2014,3.0,"{'minutes': 8, 'seconds': 41}",75.0,-6.0
456,Old Dominion,Conference USA,TD,"{'minutes': 6, 'seconds': 9}",3.0,{'seconds': 59},100.0,400548031.0,40054803117,Rice,Conference USA,13.0,True,2014,3.0,"{'minutes': 7, 'seconds': 8}",35.0,65.0
457,Rice,Conference USA,TD,"{'minutes': 3, 'seconds': 39}",4.0,"{'minutes': 12, 'seconds': 20}",0.0,400548031.0,40054803118,Old Dominion,Conference USA,10.0,True,2014,3.0,{'seconds': 59},75.0,75.0
458,Old Dominion,Conference USA,TD,"{'minutes': 4, 'seconds': 33}",4.0,"{'minutes': 7, 'seconds': 47}",100.0,400548031.0,40054803119,Rice,Conference USA,10.0,True,2014,4.0,"{'minutes': 12, 'seconds': 20}",25.0,75.0
459,Rice,Conference USA,PUNT,"{'minutes': 1, 'seconds': 17}",4.0,"{'minutes': 6, 'seconds': 30}",60.0,400548031.0,40054803120,Old Dominion,Conference USA,4.0,False,2014,4.0,"{'minutes': 7, 'seconds': 47}",75.0,15.0
460,Old Dominion,Conference USA,TD,"{'minutes': 5, 'seconds': 25}",4.0,"{'minutes': 1, 'seconds': 5}",100.0,400548031.0,40054803121,Rice,Conference USA,15.0,True,2014,4.0,"{'minutes': 6, 'seconds': 30}",20.0,80.0
461,Rice,Conference USA,FG,"{'minutes': 1, 'seconds': 5}",4.0,{},8.0,400548031.0,40054803122,Old Dominion,Conference USA,6.0,True,2014,4.0,"{'minutes': 1, 'seconds': 5}",75.0,67.0
462,Old Dominion,Conference USA,TD,{'seconds': 16},2.0,"{'minutes': 11, 'seconds': 17}",0.0,400548036.0,40054803610,Middle Tennessee,Conference USA,2.0,True,2014,2.0,"{'minutes': 11, 'seconds': 33}",27.0,27.0
463,Middle Tennessee,Conference USA,PUNT,{'seconds': 53},2.0,"{'minutes': 10, 'seconds': 24}",20.0,400548036.0,40054803611,Old Dominion,Conference USA,3.0,False,2014,2.0,"{'minutes': 11, 'seconds': 17}",20.0,0.0
464,Old Dominion,Conference USA,TD,"{'minutes': 3, 'seconds': 29}",2.0,"{'minutes': 6, 'seconds': 55}",0.0,400548036.0,40054803612,Middle Tennessee,Conference USA,8.0,True,2014,2.0,"{'minutes': 10, 'seconds': 24}",53.0,53.0
465,Middle Tennessee,Conference USA,TD,"{'minutes': 4, 'seconds': 18}",2.0,"{'minutes': 2, 'seconds': 37}",100.0,400548036.0,40054803613,Old Dominion,Conference USA,9.0,True,2014,2.0,"{'minutes': 6, 'seconds': 55}",26.0,74.0
466,Old Dominion,Conference USA,END OF HALF,"{'minutes': 2, 'seconds': 37}",2.0,{},70.0,400548036.0,40054803614,Middle Tennessee,Conference USA,5.0,False,2014,2.0,"{'minutes': 2, 'seconds': 37}",91.0,21.0
467,Old Dominion,Conference USA,PUNT,"{'minutes': 2, 'seconds': 5}",3.0,"{'minutes': 12, 'seconds': 48}",66.0,400548036.0,40054803615,Middle Tennessee,Conference USA,3.0,False,2014,3.0,"{'minutes': 14, 'seconds': 53}",75.0,9.0
468,Middle Tennessee,Conference USA,PUNT,"{'minutes': 1, 'seconds': 6}",3.0,"{'minutes': 11, 'seconds': 42}",20.0,400548036.0,40054803616,Old Dominion,Conference USA,3.0,False,2014,3.0,"{'minutes': 12, 'seconds': 48}",28.0,-8.0
469,Old Dominion,Conference USA,FUMBLE,"{'minutes': 3, 'seconds': 5}",3.0,"{'minutes': 8, 'seconds': 37}",6.0,400548036.0,40054803617,Middle Tennessee,Conference USA,8.0,False,2014,3.0,"{'minutes': 11, 'seconds': 42}",52.0,46.0
470,Middle Tennessee,Conference USA,TD,"{'minutes': 1, 'seconds': 44}",3.0,"{'minutes': 6, 'seconds': 53}",100.0,400548036.0,40054803618,Old Dominion,Conference USA,7.0,True,2014,3.0,"{'minutes': 8, 'seconds': 37}",6.0,94.0
471,Old Dominion,Conference USA,TD,"{'minutes': 2, 'seconds': 3}",3.0,"{'minutes': 4, 'seconds': 50}",0.0,400548036.0,40054803619,Middle Tennessee,Conference USA,7.0,True,2014,3.0,"{'minutes': 6, 'seconds': 53}",63.0,63.0
472,Middle Tennessee,Conference USA,TD,"{'minutes': 3, 'seconds': 49}",3.0,"{'minutes': 1, 'seconds': 1}",100.0,400548036.0,40054803620,Old Dominion,Conference USA,11.0,True,2014,3.0,"{'minutes': 4, 'seconds': 50}",20.0,80.0
473,Old Dominion,Conference USA,PUNT,"{'minutes': 1, 'seconds': 14}",4.0,"{'minutes': 14, 'seconds': 47}",66.0,400548036.0,40054803621,Middle Tennessee,Conference USA,3.0,False,2014,3.0,"{'minutes': 1, 'seconds': 1}",69.0,3.0
474,Middle Tennessee,Conference USA,PUNT,"{'minutes': 1, 'seconds': 47}",4.0,{'minutes': 13},15.0,400548036.0,40054803622,Old Dominion,Conference USA,3.0,False,2014,4.0,"{'minutes': 14, 'seconds': 47}",29.0,-14.0
475,Old Dominion,Conference USA,TD,"{'minutes': 2, 'seconds': 18}",4.0,"{'minutes': 10, 'seconds': 42}",0.0,400548036.0,40054803623,Middle Tennessee,Conference USA,5.0,True,2014,4.0,{'minutes': 13},61.0,61.0
476,Middle Tennessee,Conference USA,TD,"{'minutes': 1, 'seconds': 53}",4.0,"{'minutes': 8, 'seconds': 49}",100.0,400548036.0,40054803624,Old Dominion,Conference USA,7.0,True,2014,4.0,"{'minutes': 10, 'seconds': 42}",26.0,74.0
477,Old Dominion,Conference USA,FG,"{'minutes': 3, 'seconds': 31}",4.0,"{'minutes': 5, 'seconds': 18}",12.0,400548036.0,40054803625,Middle Tennessee,Conference USA,7.0,True,2014,4.0,"{'minutes': 8, 'seconds': 49}",49.0,37.0
478,Middle Tennessee,Conference USA,INT,"{'minutes': 1, 'seconds': 33}",4.0,"{'minutes': 3, 'seconds': 45}",60.0,400548036.0,40054803626,Old Dominion,Conference USA,6.0,False,2014,4.0,"{'minutes': 5, 'seconds': 18}",25.0,35.0
479,Old Dominion,Conference USA,END OF GAME,"{'minutes': 3, 'seconds': 45}",4.0,{},31.0,400548036.0,40054803627,Middle Tennessee,Conference USA,8.0,False,2014,4.0,"{'minutes': 3, 'seconds': 45}",82.0,51.0
480,Old Dominion,Conference USA,INT,{'seconds': 28},1.0,"{'minutes': 3, 'seconds': 23}",55.0,400548041.0,40054804110,Marshall,Conference USA,2.0,False,2014,1.0,"{'minutes': 3, 'seconds': 51}",57.0,2.0
481,Marshall,Conference USA,TD,"{'minutes': 2, 'seconds': 55}",1.0,{'seconds': 28},100.0,400548041.0,40054804111,Old Dominion,Conference USA,7.0,True,2014,1.0,"{'minutes': 3, 'seconds': 23}",42.0,58.0
482,Old Dominion,Conference USA,INT,"{'minutes': 3, 'seconds': 19}",2.0,"{'minutes': 12, 'seconds': 9}",7.0,400548041.0,40054804112,Marshall,Conference USA,9.0,False,2014,1.0,{'seconds': 28},67.0,60.0
483,Marshall,Conference USA,PUNT,"{'minutes': 1, 'seconds': 41}",2.0,"{'minutes': 10, 'seconds': 28}",23.0,400548041.0,40054804113,Old Dominion,Conference USA,3.0,False,2014,2.0,"{'minutes': 12, 'seconds': 9}",20.0,3.0
484,Old Dominion,Conference USA,FUMBLE,{'seconds': 19},2.0,"{'minutes': 10, 'seconds': 9}",60.0,400548041.0,40054804114,Marshall,Conference USA,1.0,False,2014,2.0,"{'minutes': 10, 'seconds': 28}",68.0,8.0
485,Marshall,Conference USA,DOWNS,"{'minutes': 1, 'seconds': 17}",2.0,"{'minutes': 8, 'seconds': 52}",61.0,400548041.0,40054804115,Old Dominion,Conference USA,4.0,False,2014,2.0,"{'minutes': 10, 'seconds': 9}",60.0,1.0
486,Old Dominion,Conference USA,TD,"{'minutes': 2, 'seconds': 27}",2.0,"{'minutes': 6, 'seconds': 25}",0.0,400548041.0,40054804116,Marshall,Conference USA,6.0,True,2014,2.0,"{'minutes': 8, 'seconds': 52}",61.0,61.0
487,Marshall,Conference USA,PUNT,"{'minutes': 3, 'seconds': 50}",2.0,"{'minutes': 2, 'seconds': 35}",57.0,400548041.0,40054804117,Old Dominion,Conference USA,8.0,False,2014,2.0,"{'minutes': 6, 'seconds': 25}",25.0,32.0
488,Old Dominion,Conference USA,TD,"{'minutes': 2, 'seconds': 13}",2.0,{'seconds': 22},0.0,400548041.0,40054804118,Marshall,Conference USA,10.0,True,2014,2.0,"{'minutes': 2, 'seconds': 35}",80.0,80.0
489,Marshall,Conference USA,END OF HALF,{'seconds': 22},2.0,{},43.0,400548041.0,40054804119,Old Dominion,Conference USA,4.0,False,2014,2.0,{'seconds': 22},30.0,13.0
490,Old Dominion,Conference USA,TD,"{'minutes': 3, 'seconds': 10}",3.0,"{'minutes': 11, 'seconds': 50}",0.0,400548041.0,40054804120,Marshall,Conference USA,8.0,True,2014,3.0,{'minutes': 15},75.0,75.0
491,Marshall,Conference USA,PUNT,"{'minutes': 2, 'seconds': 3}",3.0,"{'minutes': 9, 'seconds': 47}",24.0,400548041.0,40054804121,Old Dominion,Conference USA,3.0,False,2014,3.0,"{'minutes': 11, 'seconds': 50}",25.0,-1.0
492,Old Dominion,Conference USA,TD,"{'minutes': 4, 'seconds': 20}",3.0,"{'minutes': 5, 'seconds': 27}",0.0,400548041.0,40054804122,Marshall,Conference USA,10.0,True,2014,3.0,"{'minutes': 9, 'seconds': 47}",73.0,73.0
493,Marshall,Conference USA,PUNT,"{'minutes': 1, 'seconds': 42}",3.0,"{'minutes': 3, 'seconds': 45}",20.0,400548041.0,40054804123,Old Dominion,Conference USA,3.0,False,2014,3.0,"{'minutes': 5, 'seconds': 27}",19.0,1.0
494,Old Dominion,Conference USA,DOWNS,{'minutes': 2},3.0,"{'minutes': 1, 'seconds': 45}",35.0,400548041.0,40054804124,Marshall,Conference USA,4.0,False,2014,3.0,"{'minutes': 3, 'seconds': 45}",44.0,9.0
495,Marshall,Conference USA,DOWNS,"{'minutes': 6, 'seconds': 36}",4.0,"{'minutes': 10, 'seconds': 9}",98.0,400548041.0,40054804125,Old Dominion,Conference USA,10.0,False,2014,3.0,"{'minutes': 1, 'seconds': 45}",35.0,63.0
496,Old Dominion,Conference USA,PUNT,"{'minutes': 2, 'seconds': 16}",4.0,"{'minutes': 7, 'seconds': 53}",89.0,400548041.0,40054804126,Marshall,Conference USA,3.0,False,2014,4.0,"{'minutes': 10, 'seconds': 9}",98.0,9.0
497,Marshall,Conference USA,TD,{'seconds': 53},4.0,{'minutes': 7},100.0,400548041.0,40054804127,Old Dominion,Conference USA,2.0,True,2014,4.0,"{'minutes': 7, 'seconds': 53}",57.0,43.0
498,Old Dominion,Conference USA,END OF GAME,{'minutes': 7},4.0,{},18.0,400548041.0,40054804128,Marshall,Conference USA,12.0,False,2014,4.0,{'minutes': 7},70.0,52.0
499,UTEP,Conference USA,PUNT,"{'minutes': 1, 'seconds': 31}",2.0,"{'minutes': 2, 'seconds': 36}",69.0,400548048.0,40054804810,Old Dominion,Conference USA,3.0,False,2014,2.0,"{'minutes': 4, 'seconds': 7}",75.0,6.0
500,Old Dominion,Conference USA,PUNT,"{'minutes': 2, 'seconds': 16}",2.0,{'seconds': 20},59.0,400548048.0,40054804811,UTEP,Conference USA,8.0,False,2014,2.0,"{'minutes': 2, 'seconds': 36}",15.0,44.0
501,UTEP,Conference USA,END OF HALF,{'seconds': 20},2.0,{},77.0,400548048.0,40054804812,Old Dominion,Conference USA,1.0,False,2014,2.0,{'seconds': 20},80.0,3.0
502,Old Dominion,Conference USA,DOWNS,"{'minutes': 5, 'seconds': 15}",3.0,"{'minutes': 9, 'seconds': 39}",76.0,400548048.0,40054804813,UTEP,Conference USA,9.0,False,2014,3.0,"{'minutes': 14, 'seconds': 54}",26.0,50.0
503,UTEP,Conference USA,TD,"{'minutes': 2, 'seconds': 59}",3.0,"{'minutes': 6, 'seconds': 40}",0.0,400548048.0,40054804814,Old Dominion,Conference USA,9.0,True,2014,3.0,"{'minutes': 9, 'seconds': 39}",4.0,76.0
504,Old Dominion,Conference USA,TD,{'seconds': 9},3.0,"{'minutes': 6, 'seconds': 31}",100.0,400548048.0,40054804815,UTEP,Conference USA,1.0,True,2014,3.0,"{'minutes': 6, 'seconds': 40}",63.0,37.0
505,UTEP,Conference USA,TD,"{'minutes': 1, 'seconds': 34}",3.0,"{'minutes': 4, 'seconds': 57}",0.0,400548048.0,40054804816,Old Dominion,Conference USA,7.0,True,2014,3.0,"{'minutes': 6, 'seconds': 31}",7.0,80.0
506,Old Dominion,Conference USA,DOWNS,"{'minutes': 2, 'seconds': 4}",3.0,"{'minutes': 2, 'seconds': 53}",1.0,400548048.0,40054804817,UTEP,Conference USA,4.0,False,2014,3.0,"{'minutes': 4, 'seconds': 57}",13.0,-12.0
507,UTEP,Conference USA,TD,{},3.0,"{'minutes': 2, 'seconds': 53}",0.0,400548048.0,40054804818,Old Dominion,Conference USA,1.0,True,2014,3.0,"{'minutes': 2, 'seconds': 53}",1.0,1.0
508,Old Dominion,Conference USA,PUNT,"{'minutes': 2, 'seconds': 31}",3.0,{'seconds': 22},22.0,400548048.0,40054804819,UTEP,Conference USA,3.0,False,2014,3.0,"{'minutes': 2, 'seconds': 53}",22.0,0.0
509,UTEP,Conference USA,PUNT,"{'minutes': 1, 'seconds': 50}",4.0,"{'minutes': 13, 'seconds': 32}",44.0,400548048.0,40054804820,Old Dominion,Conference USA,5.0,False,2014,3.0,{'seconds': 22},0.0,27.0
510,Old Dominion,Conference USA,TD,"{'minutes': 9, 'seconds': 48}",4.0,"{'minutes': 3, 'seconds': 44}",100.0,400548048.0,40054804821,UTEP,Conference USA,16.0,True,2014,4.0,"{'minutes': 13, 'seconds': 32}",9.0,91.0
