,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,season,start_period,start_time,start_yardline,yards
726,Old Dominion,Conference USA,PUNT,{'seconds': 50},2.0,"{'minutes': 8, 'seconds': 22}",45.0,400938649.0,4009386497,Charlotte,Conference USA,3.0,False,2017,2.0,"{'minutes': 9, 'seconds': 12}",45.0,0.0
727,Charlotte,Conference USA,PUNT,"{'minutes': 1, 'seconds': 51}",2.0,"{'minutes': 6, 'seconds': 31}",30.0,400938649.0,4009386498,Old Dominion,Conference USA,4.0,False,2017,2.0,"{'minutes': 8, 'seconds': 22}",10.0,20.0
728,Old Dominion,Conference USA,PUNT,"{'minutes': 1, 'seconds': 18}",2.0,"{'minutes': 5, 'seconds': 13}",55.0,400938649.0,4009386499,Charlotte,Conference USA,3.0,False,2017,2.0,"{'minutes': 6, 'seconds': 31}",60.0,5.0
729,Charlotte,Conference USA,PUNT,"{'minutes': 1, 'seconds': 19}",1.0,"{'minutes': 13, 'seconds': 41}",76.0,400938654.0,4009386542,Middle Tennessee,Conference USA,3.0,False,2017,1.0,{'minutes': 15},75.0,-1.0
730,Middle Tennessee,Conference USA,TD,"{'minutes': 2, 'seconds': 13}",1.0,"{'minutes': 11, 'seconds': 28}",100.0,400938654.0,4009386543,Charlotte,Conference USA,5.0,True,2017,1.0,"{'minutes': 13, 'seconds': 41}",52.0,48.0
731,Charlotte,Conference USA,PUNT,"{'minutes': 1, 'seconds': 46}",1.0,"{'minutes': 9, 'seconds': 42}",66.0,400938654.0,4009386544,Middle Tennessee,Conference USA,3.0,False,2017,1.0,"{'minutes': 11, 'seconds': 28}",75.0,9.0
732,Middle Tennessee,Conference USA,PUNT,"{'minutes': 1, 'seconds': 33}",1.0,"{'minutes': 8, 'seconds': 9}",33.0,400938654.0,4009386545,Charlotte,Conference USA,4.0,False,2017,1.0,"{'minutes': 9, 'seconds': 42}",36.0,-3.0
733,Charlotte,Conference USA,TD,"{'minutes': 3, 'seconds': 44}",1.0,"{'minutes': 4, 'seconds': 25}",0.0,400938654.0,4009386546,Middle Tennessee,Conference USA,8.0,True,2017,1.0,"{'minutes': 8, 'seconds': 9}",77.0,77.0
734,Middle Tennessee,Conference USA,PUNT,"{'minutes': 1, 'seconds': 54}",1.0,"{'minutes': 2, 'seconds': 31}",34.0,400938654.0,4009386547,Charlotte,Conference USA,3.0,False,2017,1.0,"{'minutes': 4, 'seconds': 25}",25.0,9.0
735,Charlotte,Conference USA,TD,"{'minutes': 1, 'seconds': 50}",1.0,{'seconds': 41},0.0,400938654.0,4009386548,Middle Tennessee,Conference USA,5.0,True,2017,1.0,"{'minutes': 2, 'seconds': 31}",83.0,83.0
736,Middle Tennessee,Conference USA,PUNT,"{'minutes': 1, 'seconds': 31}",2.0,"{'minutes': 14, 'seconds': 10}",27.0,400938654.0,4009386549,Charlotte,Conference USA,3.0,False,2017,1.0,{'seconds': 41},25.0,2.0
737,Southern Mississippi,Conference USA,PUNT,"{'minutes': 1, 'seconds': 18}",1.0,"{'minutes': 13, 'seconds': 42}",70.0,400938661.0,4009386611,Charlotte,Conference USA,3.0,False,2017,1.0,{'minutes': 15},75.0,5.0
738,Charlotte,Conference USA,FG,"{'minutes': 3, 'seconds': 22}",1.0,"{'minutes': 10, 'seconds': 20}",94.0,400938661.0,4009386612,Southern Mississippi,Conference USA,11.0,True,2017,1.0,"{'minutes': 13, 'seconds': 42}",40.0,54.0
739,Southern Mississippi,Conference USA,INT TD,"{'minutes': 2, 'seconds': 51}",1.0,"{'minutes': 7, 'seconds': 29}",57.0,400938661.0,4009386613,Charlotte,Conference USA,6.0,True,2017,1.0,"{'minutes': 10, 'seconds': 20}",75.0,18.0
740,Southern Mississippi,Conference USA,PUNT,"{'minutes': 2, 'seconds': 3}",1.0,"{'minutes': 5, 'seconds': 21}",82.0,400938661.0,4009386615,Charlotte,Conference USA,3.0,False,2017,1.0,"{'minutes': 7, 'seconds': 24}",85.0,3.0
741,Charlotte,Conference USA,FG,"{'minutes': 2, 'seconds': 6}",1.0,"{'minutes': 3, 'seconds': 15}",87.0,400938661.0,4009386616,Southern Mississippi,Conference USA,7.0,True,2017,1.0,"{'minutes': 5, 'seconds': 21}",47.0,40.0
742,Southern Mississippi,Conference USA,DOWNS,"{'minutes': 2, 'seconds': 45}",1.0,{'seconds': 30},35.0,400938661.0,4009386617,Charlotte,Conference USA,10.0,False,2017,1.0,"{'minutes': 3, 'seconds': 15}",65.0,30.0
743,Charlotte,Conference USA,TD,"{'minutes': 3, 'seconds': 30}",2.0,"{'minutes': 11, 'seconds': 51}",100.0,400938661.0,4009386618,Southern Mississippi,Conference USA,10.0,True,2017,1.0,{'seconds': 30},35.0,65.0
744,Southern Mississippi,Conference USA,INT TD,"{'minutes': 1, 'seconds': 13}",2.0,"{'minutes': 10, 'seconds': 38}",57.0,400938661.0,4009386619,Charlotte,Conference USA,4.0,True,2017,2.0,"{'minutes': 11, 'seconds': 51}",63.0,6.0
745,Charlotte,Conference USA,DOWNS,"{'minutes': 2, 'seconds': 5}",1.0,"{'minutes': 12, 'seconds': 55}",42.0,400938667.0,4009386672,Florida Atlantic,Conference USA,7.0,False,2017,1.0,{'minutes': 15},75.0,33.0
746,Florida Atlantic,Conference USA,DOWNS,{'seconds': 53},1.0,"{'minutes': 12, 'seconds': 2}",46.0,400938667.0,4009386673,Charlotte,Conference USA,4.0,False,2017,1.0,"{'minutes': 12, 'seconds': 55}",42.0,4.0
