season,game_id,home_team,away_team,neutral_site,home_score,away_score,pred_home_score,pred_away_score,prob_winner,prob_spread,prob_total,total_error,spread_error,home_error,away_error
2016,400869415,UT San Antonio,Charlotte,False,33,14,19.3760,22.3675,0.4711,0.5944,0.8987,5.2565,21.9914,13.6240,8.3675
2017,400944891,Eastern Michigan,Charlotte,False,24,7,23.3964,12.2595,0.6154,0.8772,0.9024,4.6559,5.8631,0.6036,5.2595
2017,400934501,Kansas State,Charlotte,False,55,7,25.1073,9.3226,0.6686,0.3735,0.4463,27.5701,32.2154,29.8927,2.3226
2017,400938614,Charlotte,Georgia State,False,0,28,16.7502,9.6683,0.4288,0.3740,0.9680,1.5815,35.0819,16.7502,18.3317
2017,400938622,Florida International,Charlotte,False,30,29,16.2763,10.6926,0.5558,0.9082,0.4206,32.0311,4.5836,13.7237,18.3074
2017,400938627,Charlotte,Marshall,False,3,14,9.4006,20.2507,0.6126,0.9968,0.7388,12.6513,0.1499,6.4006,6.2507
2017,400938632,Western Kentucky,Charlotte,False,45,14,17.3859,12.7155,0.5579,0.4119,0.3677,28.8986,26.3296,27.6141,1.2845
2017,400938649,Old Dominion,Charlotte,False,6,0,14.5584,15.7511,0.4872,0.8462,0.5121,24.3095,7.1927,8.5584,15.7511
2017,400938654,Charlotte,Middle Tennessee,False,21,35,10.2979,23.5566,0.6582,0.9818,0.4960,22.1455,0.7412,10.7021,11.4434
2017,400938661,Southern Mississippi,Charlotte,False,66,21,20.4169,15.7393,0.5487,0.2910,0.1830,50.8438,40.3224,45.5831,5.2607
2017,400938667,Charlotte,Florida Atlantic,False,12,31,11.4870,33.9994,0.7216,0.9269,0.9482,2.4864,3.5123,0.5130,2.9994
2018,401014981,Charlotte,Appalachian State,False,9,45,14.9237,24.0412,0.5963,0.4722,0.6876,15.0351,26.8825,5.9237,20.9588
2018,401014993,Charlotte,Old Dominion,False,28,25,23.8088,24.0947,0.4974,0.9395,0.9063,5.0965,3.2859,4.1912,0.9053
2018,401013360,UMass,Charlotte,False,49,31,21.3910,17.4505,0.5421,0.7059,0.2693,41.1584,14.0595,27.6090,13.5495
2018,401015001,UAB,Charlotte,False,28,7,22.4166,16.2871,0.5648,0.6924,0.9215,3.7037,14.8706,5.5834,9.2871
2018,401015013,Charlotte,Western Kentucky,False,40,14,11.2771,21.5782,0.3869,0.3110,0.5551,21.1448,36.3011,28.7229,7.5782
2018,401015019,Middle Tennessee,Charlotte,False,21,13,17.5250,18.9755,0.4841,0.7956,0.9454,2.5006,9.4505,3.4750,5.9755
2018,401015026,Charlotte,Southern Mississippi,False,20,17,12.0991,13.6511,0.4826,0.8980,0.7514,11.2499,4.5520,7.9009,3.3489
2018,401012330,Tennessee,Charlotte,False,14,3,18.5023,21.2632,0.4717,0.7235,0.5584,22.7655,13.7610,4.5023,18.2632
2018,401015037,Marshall,Charlotte,False,30,13,14.0869,12.7936,0.5123,0.7089,0.7016,16.1195,15.7066,15.9131,0.2064
2018,401015044,Charlotte,Florida International,False,35,42,13.9721,19.5246,0.5592,0.9690,0.2434,43.5033,1.4474,21.0279,22.4754
2018,401015050,Florida Atlantic,Charlotte,False,24,27,23.5186,15.0932,0.4070,0.7498,0.7295,12.3882,11.4254,0.4814,11.9068
2008,282500201,Oklahoma,Cincinnati,False,52,26,55.4253,33.0441,0.6121,0.9633,0.8940,10.4695,3.6188,3.4253,7.0441
2008,282642132,Cincinnati,Miami (OH),False,45,20,44.7795,30.0148,0.5679,0.9056,0.9097,9.7943,10.2353,0.2205,10.0148
2008,282712006,Akron,Cincinnati,False,15,17,37.7000,36.7922,0.4960,0.9741,0.6349,42.4922,2.9079,22.7000,19.7922
2008,282770276,Marshall,Cincinnati,False,10,33,31.8827,40.0885,0.5430,0.8457,0.7031,28.9712,14.7942,21.8827,7.0885
2008,282852132,Cincinnati,Rutgers,False,13,10,26.6079,33.8762,0.4555,0.8744,0.5640,37.4841,10.2683,13.6079,23.8762
2008,282990041,Connecticut,Cincinnati,False,40,16,19.0779,31.8885,0.4243,0.5831,0.9402,5.0336,36.8106,20.9221,15.8885
2008,283042132,Cincinnati,South Florida,False,24,10,32.3370,31.4347,0.5054,0.8453,0.6574,29.7716,13.0977,8.3370,21.4347
2008,283130277,West Virginia,Cincinnati,False,23,26,36.7841,21.1952,0.4128,0.7927,0.8990,8.9793,18.5889,13.7841,4.8048
2008,283190097,Louisville,Cincinnati,False,20,28,29.9079,33.6682,0.5204,0.9541,0.8326,15.5761,4.2398,9.9079,5.6682
2008,283272132,Cincinnati,Pittsburgh,False,28,21,49.3348,25.2435,0.6223,0.8251,0.7408,25.5784,17.0913,21.3348,4.2435
2008,283342132,Cincinnati,Syracuse,False,30,10,46.0065,21.2713,0.6325,0.9484,0.7090,27.2777,4.7352,16.0065,11.2713
2008,283410062,Hawai'i,Cincinnati,False,24,29,34.9739,39.1725,0.5210,0.9920,0.7909,21.1463,0.8014,10.9739,10.1725
2009,292500164,Rutgers,Cincinnati,False,15,47,41.4879,26.8739,0.4240,0.5408,0.9335,6.3618,46.6139,26.4879,20.1261
2009,292620204,Oregon State,Cincinnati,False,18,28,38.2078,45.0904,0.5325,0.9705,0.6585,37.2982,3.1175,20.2078,17.0904
2009,292692132,Cincinnati,Fresno State,False,28,20,50.3097,28.8797,0.6076,0.8641,0.6910,31.1894,13.4300,22.3097,8.8797
2009,292760193,Miami (OH),Cincinnati,False,13,37,9.3013,63.2819,0.7329,0.7299,0.7948,22.5832,29.9805,3.6987,26.2819
2009,292880058,South Florida,Cincinnati,False,17,34,35.5822,23.8235,0.4337,0.6832,0.9051,8.4057,28.7588,18.5822,10.1765
2009,292972132,Cincinnati,Louisville,False,41,10,51.7365,18.2427,0.6811,0.9720,0.7897,18.9792,2.4938,10.7365,8.2427
2009,293040183,Syracuse,Cincinnati,False,7,28,20.2654,49.4251,0.6377,0.9215,0.6751,34.6905,8.1597,13.2654,21.4251
2009,293112132,Cincinnati,Connecticut,False,47,45,43.2330,27.3937,0.5817,0.8569,0.7807,21.3733,13.8393,3.7670,17.6063
2009,293172132,Cincinnati,West Virginia,False,24,21,52.4280,27.9065,0.6520,0.7316,0.5733,35.3345,21.5214,28.4280,6.9065
2009,293312132,Cincinnati,Illinois,False,49,36,42.1664,43.1525,0.4946,0.8483,0.9965,0.3189,13.9860,6.8336,7.1525
2009,293390221,Pittsburgh,Cincinnati,False,44,45,48.9709,40.5699,0.4522,0.8931,0.9938,0.5408,9.4009,4.9709,4.4301
2010,302470278,Fresno State,Cincinnati,False,28,14,43.9342,58.9636,0.4271,0.7226,0.4565,60.8978,29.0295,15.9342,44.9636
2010,302590152,NC State,Cincinnati,False,30,19,45.9844,31.4821,0.5696,0.9662,0.7307,28.4665,3.5023,15.9844,12.4821
2010,302682132,Cincinnati,Oklahoma,False,29,31,29.9632,46.5727,0.5790,0.8608,0.8427,16.5359,14.6095,0.9632,15.5727
2010,302822132,Cincinnati,Miami (OH),False,45,3,35.9728,21.7809,0.5687,0.7344,0.9053,9.7537,27.8080,9.0272,18.7809
2010,302880097,Louisville,Cincinnati,False,27,35,52.5278,40.7756,0.4432,0.8104,0.7038,31.3034,19.7522,25.5278,5.7756
2010,302952132,Cincinnati,South Florida,False,30,38,30.5287,24.6806,0.4656,0.8379,0.8501,12.7907,13.8481,0.5287,13.3194
2010,303032132,Cincinnati,Syracuse,False,7,31,40.3480,31.9203,0.4518,0.6414,0.6226,34.2683,32.4277,33.3480,0.9203
2010,303170277,West Virginia,Cincinnati,False,37,10,37.8546,20.2540,0.6042,0.8878,0.8676,11.1085,9.3994,0.8546,10.2540
2010,303242132,Cincinnati,Rutgers,False,69,38,20.8155,38.5527,0.4030,0.5000,0.5098,47.6318,48.7372,48.1845,0.5527
2010,303310041,Connecticut,Cincinnati,False,38,17,40.6666,19.7573,0.6005,0.9991,0.9473,5.4240,0.0907,2.6666,2.7573
2010,303382132,Cincinnati,Pittsburgh,False,10,28,34.7945,37.2457,0.5111,0.8601,0.6995,34.0401,15.5488,24.7945,9.2457
2011,312532633,Tennessee,Cincinnati,False,45,23,31.4782,23.5016,0.5364,0.8723,0.8813,13.0201,14.0234,13.5218,0.5016
2011,312602132,Cincinnati,Akron,False,59,14,50.6960,15.2867,0.6831,0.8974,0.9248,7.0172,9.5907,8.3040,1.2867
2011,312652132,Cincinnati,NC State,False,44,14,36.7296,25.0844,0.5462,0.8547,0.9697,3.8140,18.3548,7.2704,11.0844
2011,312740193,Miami (OH),Cincinnati,False,0,27,19.7196,40.3121,0.5948,0.9405,0.7005,33.0317,6.4074,19.7196,13.3121
2011,312882132,Cincinnati,Louisville,False,25,16,33.3743,12.0451,0.6063,0.8762,0.9554,4.4195,12.3292,8.3743,3.9549
2011,312950058,South Florida,Cincinnati,False,34,37,15.8487,33.7414,0.5834,0.8609,0.8011,21.4099,14.8926,18.1513,3.2586
2011,313090221,Pittsburgh,Cincinnati,False,23,26,18.4661,36.8692,0.5918,0.8459,0.9363,6.3353,15.4031,4.5339,10.8692
2011,313162132,Cincinnati,West Virginia,False,21,24,48.4256,34.1609,0.4384,0.8511,0.6827,37.5865,17.2647,27.4256,10.1609
2011,313230164,Rutgers,Cincinnati,False,20,3,27.1462,39.5122,0.4459,0.7467,0.6310,43.6584,29.3660,7.1462,36.5122
2011,313300183,Syracuse,Cincinnati,False,13,30,27.0096,35.6855,0.5473,0.9093,0.7874,19.6951,8.3241,14.0096,5.6855
2011,313372132,Cincinnati,Connecticut,False,35,27,21.6403,33.0699,0.4424,0.8054,0.9263,7.2898,19.4296,13.3597,6.0699
2012,322502132,Cincinnati,Pittsburgh,False,34,10,27.4414,29.5067,0.4888,0.7238,0.8607,12.9481,26.0654,6.5586,19.5067
2012,322732132,Cincinnati,Virginia Tech,True,27,24,29.8569,28.1578,0.5091,0.9861,0.9252,7.0147,1.3008,2.8569,4.1578
2012,322802132,Cincinnati,Miami (OH),False,52,14,44.6892,37.1796,0.5423,0.6663,0.8224,15.8687,30.4904,7.3108,23.1796
2012,322942649,Toledo,Cincinnati,False,29,23,26.8560,48.3090,0.4165,0.7874,0.8200,23.1651,27.4530,2.1440,25.3090
2012,323000097,Louisville,Cincinnati,False,34,31,35.3860,49.7436,0.4223,0.8127,0.7834,20.1296,17.3576,1.3860,18.7436
2012,323082132,Cincinnati,Syracuse,False,35,24,39.2077,43.0470,0.4791,0.8395,0.7509,23.2547,14.8394,4.2077,19.0470
2012,323150218,Temple,Cincinnati,False,10,34,20.4212,54.5564,0.6648,0.8994,0.6993,30.9776,10.1352,10.4212,20.5564
2012,323222132,Cincinnati,Rutgers,False,3,10,27.3550,30.7566,0.5153,0.9677,0.6121,45.1116,3.5984,24.3550,20.7566
2012,323282132,Cincinnati,South Florida,False,27,10,38.6109,22.6492,0.5912,0.9880,0.7258,24.2601,1.0383,11.6109,12.6492
2012,323360041,Connecticut,Cincinnati,False,17,34,14.4692,30.5307,0.6147,0.9864,0.9133,6.0001,0.9385,2.5308,3.4693
2013,332432132,Cincinnati,Purdue,False,42,7,29.0309,24.7699,0.5220,0.6908,0.9505,4.8008,30.7390,12.9691,17.7699
2013,332500356,Illinois,Cincinnati,False,45,17,10.1505,56.4863,0.2770,0.3424,0.9528,4.6368,74.3358,34.8495,39.4863
2013,332640193,Miami (OH),Cincinnati,False,0,14,21.4938,66.5956,0.7145,0.6961,0.3521,74.0893,31.1018,21.4938,52.5956
2013,332780058,South Florida,Cincinnati,False,26,20,16.7459,35.0196,0.4066,0.7537,0.9406,5.7655,24.2736,9.2541,15.0196
2013,332842132,Cincinnati,Temple,False,38,20,58.7029,19.2612,0.7103,0.7632,0.7791,19.9641,21.4417,20.7029,0.7388
2013,332922132,Cincinnati,Connecticut,False,41,16,32.7486,10.4291,0.6160,0.9717,0.8550,13.8223,2.6805,8.2514,5.5709
2013,333030235,Memphis,Cincinnati,False,21,34,12.4869,36.2218,0.6202,0.8899,0.9353,6.2913,10.7349,8.5131,2.2218
2013,333132132,Cincinnati,SMU,False,28,25,59.7665,41.5453,0.5709,0.8814,0.6358,48.3117,15.2212,31.7665,16.5453
2013,333200164,Rutgers,Cincinnati,False,17,52,17.0099,49.1739,0.6532,0.9723,0.9725,2.8162,2.8360,0.0099,2.8261
2013,333270248,Houston,Cincinnati,False,17,24,29.8426,36.7746,0.5374,0.9993,0.7285,25.6172,0.0679,12.8426,12.7746
2013,333392132,Cincinnati,Louisville,False,24,31,28.9759,31.1445,0.5119,0.9471,0.9439,5.1203,4.8314,4.9759,0.1445
2014,400547659,Cincinnati,Toledo,False,58,34,19.9757,24.2195,0.4630,0.5365,0.2955,47.8049,28.2438,38.0243,9.7805
2014,400547668,Cincinnati,Miami (OH),False,31,24,29.0777,12.5640,0.6732,0.7961,0.7167,13.3583,9.5137,1.9223,11.4360
2014,400547674,Ohio State,Cincinnati,False,50,28,27.0638,19.5659,0.5692,0.7359,0.4657,31.3703,14.5022,22.9362,8.4341
2014,400547683,Cincinnati,Memphis,False,14,41,25.4022,18.9148,0.4401,0.4368,0.8041,10.6830,33.4873,11.4022,22.0852
2014,400547687,Miami,Cincinnati,False,55,34,22.3176,16.7865,0.5526,0.7117,0.2333,49.8960,15.4689,32.6824,17.2135
2014,400547693,SMU,Cincinnati,False,3,41,19.3343,31.5162,0.6196,0.5189,0.8641,6.8505,25.8181,16.3343,9.4838
2014,400547697,Cincinnati,South Florida,False,34,17,18.7951,16.8344,0.5195,0.7083,0.7022,15.3705,15.0393,15.2049,0.1656
2014,400547700,Tulane,Cincinnati,False,14,38,9.4823,16.2164,0.5817,0.5968,0.4203,26.3013,17.2658,4.5177,21.7836
2014,400547710,Cincinnati,East Carolina,False,54,46,19.3432,10.7850,0.5956,0.9874,0.0481,69.8718,0.5582,34.6568,35.2150
2014,400547715,Connecticut,Cincinnati,False,0,41,16.2052,21.2145,0.5423,0.4454,0.9395,3.5804,35.9907,16.2052,19.7855
2014,400547722,Temple,Cincinnati,False,6,14,9.9816,14.6620,0.5463,0.9342,0.9081,4.6437,3.3196,3.9816,0.6620
2014,400547725,Cincinnati,Houston,False,38,31,16.1365,17.3435,0.4882,0.8411,0.3856,35.5200,8.2071,21.8635,13.6565
2015,400764862,Cincinnati,Temple,False,26,34,11.5673,21.3324,0.5920,0.9664,0.5184,27.1003,1.7651,14.4327,12.6676
2015,400764865,Miami (OH),Cincinnati,False,33,37,9.1298,30.4431,0.7017,0.6672,0.4499,30.4271,17.3133,23.8702,6.5569
2015,400764870,Memphis,Cincinnati,False,53,46,31.0376,19.3962,0.6086,0.9125,0.2500,48.5662,4.6414,21.9624,26.6038
2015,400764873,Cincinnati,Miami,False,34,23,21.3081,24.2394,0.4737,0.7540,0.7967,11.4526,13.9313,12.6919,1.2394
2015,400764886,BYU,Cincinnati,False,38,24,20.4307,20.8968,0.4957,0.7404,0.6359,20.6725,14.4661,17.5693,3.1032
2015,400764892,Cincinnati,Connecticut,False,37,13,17.4512,21.2592,0.4659,0.5315,0.7995,11.2896,27.8080,19.5488,8.2592
2015,400764897,Cincinnati,UCF,False,52,7,28.2382,9.3721,0.6859,0.5024,0.5831,21.3897,26.1339,23.7618,2.3721
2015,400764903,Houston,Cincinnati,False,33,30,26.0456,18.5039,0.5769,0.9071,0.6353,18.4504,4.5417,6.9544,11.4961
2015,400764907,Cincinnati,Tulsa,False,49,38,29.5985,13.8877,0.6339,0.9183,0.3432,43.5138,4.7108,19.4015,24.1123
2015,400764912,South Florida,Cincinnati,False,65,27,15.0674,21.0646,0.4437,0.2988,0.1870,55.8680,43.9972,49.9326,5.9354
2015,400764919,East Carolina,Cincinnati,False,16,19,19.6625,11.3571,0.4295,0.8089,0.9322,3.9804,11.3054,3.6625,7.6429
2016,400869511,Purdue,Cincinnati,False,20,38,10.0676,16.0379,0.5724,0.7131,0.3296,31.8945,12.0297,9.9324,21.9621
2016,400869517,Cincinnati,Houston,False,16,40,20.7160,15.6419,0.4464,0.4402,0.6020,19.6421,29.0740,4.7160,24.3581
2016,400869291,Cincinnati,Miami (OH),False,27,20,15.5735,13.6735,0.5234,0.8747,0.5830,17.7530,5.1001,11.4265,6.3265
2016,400869529,Cincinnati,South Florida,False,20,45,15.1995,16.6814,0.5140,0.5771,0.4323,33.1191,23.5181,4.8005,28.3186
2016,400869534,Connecticut,Cincinnati,False,20,9,12.7717,16.7759,0.4603,0.7089,0.9891,0.5475,15.0042,7.2283,7.7759
2016,400869544,Cincinnati,East Carolina,False,31,19,11.2148,22.3750,0.4042,0.6150,0.7216,16.4102,23.1602,19.7852,3.3750
2016,400869550,Temple,Cincinnati,False,34,13,21.5608,15.0851,0.5661,0.7091,0.7903,10.3541,14.5242,12.4392,2.0851
2016,400868930,Cincinnati,BYU,False,3,20,11.3751,24.7698,0.6311,0.9282,0.7425,13.1449,3.6053,8.3751,4.7698
2016,400869557,UCF,Cincinnati,False,24,3,17.6308,12.2863,0.5584,0.6671,0.9361,2.9171,15.6555,6.3692,9.2863
2016,400869563,Cincinnati,Memphis,False,7,34,16.3137,22.0982,0.5521,0.6307,0.9532,2.5881,21.2155,9.3137,11.9018
2016,400869567,Tulsa,Cincinnati,False,40,37,28.2727,8.5584,0.6990,0.6584,0.2880,40.1689,16.7143,11.7273,28.4416
2017,400935243,Michigan,Cincinnati,False,36,14,18.5728,14.5801,0.5423,0.6322,0.6543,16.8471,18.0074,17.4272,0.5801
2017,400941801,Miami (OH),Cincinnati,False,17,21,16.5839,14.4997,0.4803,0.8854,0.8699,6.9165,6.0842,0.4161,6.5003
2017,400941804,Navy,Cincinnati,False,42,32,19.6293,14.4425,0.5665,0.8766,0.1976,39.9282,4.8131,22.3707,17.5575
2017,400938625,Cincinnati,Marshall,False,21,38,12.7235,20.0491,0.5754,0.8017,0.4959,26.2275,9.6744,8.2765,17.9509
2017,400941816,Cincinnati,UCF,False,23,51,12.2838,33.2463,0.6919,0.8663,0.4960,28.4699,7.0375,10.7162,17.7537
2017,400941832,South Florida,Cincinnati,False,33,3,36.2174,17.0573,0.6817,0.7892,0.6701,17.2747,10.8398,3.2174,14.0573
2017,400941826,Cincinnati,SMU,False,28,31,20.7535,35.4913,0.6483,0.7617,0.9432,2.7552,11.7379,7.2465,4.4913
2017,400941837,Tulane,Cincinnati,False,16,17,31.0166,17.4052,0.3557,0.6913,0.6751,15.4218,14.6114,15.0166,0.4052
2017,400941840,Cincinnati,Temple,False,24,35,10.1714,24.1965,0.6471,0.9351,0.5074,24.6321,3.0250,13.8286,10.8035
2017,400941845,East Carolina,Cincinnati,False,48,20,21.3332,19.2974,0.5224,0.4734,0.4498,27.3694,25.9641,26.6668,0.7026
2017,400941851,Cincinnati,Connecticut,False,22,21,22.0299,22.7363,0.4920,0.9616,0.9602,1.7662,1.7063,0.0299,1.7363
2018,401012679,UCLA,Cincinnati,False,17,26,15.1468,23.5043,0.5827,0.9872,0.9135,4.3489,0.6425,1.8532,2.4957
2018,401019482,Miami (OH),Cincinnati,False,0,21,11.6862,23.0170,0.6154,0.8022,0.7226,13.7032,9.6693,11.6862,2.0170
2018,401019491,Cincinnati,Ohio,False,34,30,27.0722,17.8800,0.5849,0.9036,0.6568,19.0478,5.1922,6.9278,12.1200
2018,401019497,Connecticut,Cincinnati,False,7,49,9.5740,39.4702,0.7797,0.7549,0.8576,6.9558,12.1038,2.5740,9.5298
2018,401019501,Cincinnati,Tulane,False,37,21,27.8296,16.8411,0.6136,0.8953,0.7262,13.3294,5.0115,9.1704,4.1589
2018,401019510,Temple,Cincinnati,False,24,17,17.7102,19.4861,0.4800,0.8044,0.9145,3.8037,8.7760,6.2898,2.4861
2018,401019514,SMU,Cincinnati,False,20,26,17.2134,22.5490,0.5517,0.9871,0.8791,6.2377,0.6644,2.7866,3.4510
2018,401019518,Cincinnati,Navy,False,42,0,22.0101,16.8973,0.5520,0.3455,0.9370,3.0926,36.8871,19.9899,16.8973
2018,401019524,Cincinnati,South Florida,False,35,23,23.9614,17.3864,0.5614,0.8986,0.6957,16.6522,5.4251,11.0386,5.6136
2018,401019531,UCF,Cincinnati,False,38,13,23.7552,18.1251,0.5551,0.6334,0.8223,9.1198,19.3699,14.2448,5.1251
2018,401019536,Cincinnati,East Carolina,False,56,6,26.2574,23.0855,0.5285,0.2914,0.7755,12.6572,46.8281,29.7426,17.0855
2008,282430228,Clemson,Alabama,True,10,34,32.9444,24.8518,0.4546,0.6511,0.8458,13.7962,32.0926,22.9444,9.1482
2008,282570228,Clemson,NC State,False,27,9,32.8946,21.6920,0.5700,0.9147,0.7697,18.5866,6.7975,5.8946,12.6920
2008,282710228,Clemson,Maryland,False,17,20,43.0176,18.2100,0.3617,0.6916,0.7296,24.2276,27.8076,26.0176,1.7900
2008,282830154,Wake Forest,Clemson,False,12,7,7.8097,39.3898,0.3205,0.5890,0.6771,28.1995,36.5801,4.1903,32.3898
2008,282920228,Clemson,Georgia Tech,False,17,21,20.9255,25.5718,0.5323,0.9910,0.8822,8.4973,0.6463,3.9255,4.5718
2008,283060103,Boston College,Clemson,False,21,27,27.3748,28.8821,0.5080,0.9520,0.9120,8.2568,4.4927,6.3748,1.8821
2008,283130052,Florida State,Clemson,False,41,27,29.0031,32.7394,0.4781,0.7941,0.9266,6.2574,17.7363,11.9969,5.7394
2008,283200228,Clemson,Duke,False,31,7,34.5440,25.3031,0.5473,0.8496,0.7790,21.8471,14.7591,3.5440,18.3031
2008,283270258,Virginia,Clemson,False,3,13,19.3400,31.7907,0.5669,0.9735,0.6345,35.1308,2.4507,16.3400,18.7907
2008,283340228,Clemson,South Carolina,False,31,14,40.5829,17.8923,0.6129,0.9427,0.8648,13.4753,5.6906,9.5829,3.8923
2009,292480228,Clemson,Middle Tennessee,False,37,14,39.4314,21.9361,0.5859,0.9456,0.8977,10.3675,5.5048,2.4314,7.9361
2009,292530059,Georgia Tech,Clemson,False,30,27,10.8315,46.2494,0.3173,0.6062,0.9991,0.0809,38.4179,19.1685,19.2494
2009,292620228,Clemson,Boston College,False,25,7,20.8425,28.0779,0.4638,0.7516,0.8319,16.9204,25.2354,4.1575,21.0779
2009,292690228,Clemson,TCU,False,10,14,29.2407,44.1528,0.5811,0.8809,0.4978,49.3935,10.9121,19.2407,30.1528
2009,292760120,Maryland,Clemson,False,24,21,23.2660,31.7693,0.4629,0.8998,0.9125,10.0354,11.5033,0.7340,10.7693
2009,292900228,Clemson,Wake Forest,False,38,3,34.5339,34.7196,0.4989,0.6160,0.6871,28.2535,35.1857,3.4661,31.7196
2009,292972390,Miami,Clemson,False,37,40,35.5088,27.2149,0.4488,0.8610,0.8248,14.2762,11.2939,1.4912,12.7851
2009,293110228,Clemson,Florida State,False,40,24,55.7068,35.5496,0.5958,0.9601,0.7430,27.2564,4.1572,15.7068,11.5496
2009,293180152,NC State,Clemson,False,23,43,24.6002,56.9911,0.6356,0.8944,0.8674,15.5914,12.3909,1.6002,13.9911
2009,293250228,Clemson,Virginia,False,34,21,57.6974,4.4079,0.7435,0.6209,0.9305,7.1052,40.2895,23.6974,16.5921
2009,293322579,South Carolina,Clemson,False,34,17,8.7153,60.0964,0.2573,0.3857,0.8212,17.8116,68.3811,25.2847,43.0964
2009,293390228,Clemson,Georgia Tech,True,34,39,39.2602,46.8285,0.5391,0.9735,0.8653,13.0888,2.5683,5.2602,7.8285
2010,302470228,Clemson,North Texas,False,35,10,33.3422,40.1604,0.4664,0.6942,0.7247,28.5026,31.8181,1.6578,30.1604
2010,302610002,Auburn,Clemson,False,27,24,44.6075,49.0684,0.4771,0.9236,0.5835,42.6759,7.4608,17.6075,25.0684
2010,302750228,Clemson,Miami,False,21,30,40.2625,25.5159,0.4244,0.7588,0.8484,14.7785,23.7466,19.2625,4.4841
2010,302820153,North Carolina,Clemson,False,21,16,30.4812,28.3262,0.5106,0.9721,0.7885,21.8073,2.8450,9.4812,12.3262
2010,302890228,Clemson,Maryland,False,31,7,32.6493,45.9041,0.4374,0.6581,0.6300,40.5533,37.2548,1.6493,38.9041
2010,302960228,Clemson,Georgia Tech,False,27,13,16.6367,41.7823,0.3740,0.6168,0.8139,18.4190,39.1455,10.3633,28.7823
2010,303030103,Boston College,Clemson,False,16,10,19.5354,35.2678,0.4180,0.7750,0.7048,28.8032,21.7324,3.5354,25.2678
2010,303100228,Clemson,NC State,False,14,13,28.7826,25.3515,0.5177,0.9749,0.7257,27.1341,2.4310,14.7826,12.3515
2010,303170052,Florida State,Clemson,False,16,13,24.8642,30.5129,0.4640,0.8899,0.6729,26.3771,8.6487,8.8642,17.5129
2010,303240154,Wake Forest,Clemson,False,10,30,14.2318,33.5662,0.6081,0.9925,0.9119,7.7980,0.6656,4.2318,3.5662
2010,303310228,Clemson,South Carolina,False,7,29,21.7341,25.6026,0.5199,0.8154,0.8839,11.3367,18.1315,14.7341,3.3974
2011,312460228,Clemson,Troy,False,43,19,31.5687,30.4402,0.5054,0.7848,0.9999,0.0090,22.8715,11.4313,11.4402
2011,312600228,Clemson,Auburn,False,38,24,42.0327,54.2901,0.4397,0.7452,0.6710,34.3228,26.2573,4.0327,30.2901
2011,312670228,Clemson,Florida State,False,35,30,39.4127,50.4811,0.4427,0.8344,0.7460,24.8939,16.0684,4.4127,20.4811
2011,312740259,Virginia Tech,Clemson,False,3,23,43.9145,35.5870,0.4503,0.6710,0.4224,53.5015,28.3275,40.9145,12.5870
2011,312810228,Clemson,Boston College,False,36,14,37.4887,34.4414,0.5174,0.7862,0.7537,21.9301,18.9527,1.4887,20.4414
2011,312880120,Maryland,Clemson,False,45,56,23.7163,42.7549,0.6105,0.9057,0.6110,34.5288,8.0386,21.2837,13.2451
2011,312950228,Clemson,North Carolina,False,59,38,38.9913,34.2922,0.5260,0.8208,0.7417,23.7165,16.3008,20.0087,3.7078
2011,313020059,Georgia Tech,Clemson,False,31,17,27.1028,44.3037,0.4140,0.6934,0.7674,23.4065,31.2009,3.8972,27.3037
2011,313160228,Clemson,Wake Forest,False,31,28,54.4464,38.1773,0.5670,0.8905,0.7272,33.6238,13.2691,23.4464,10.1773
2011,313230152,NC State,Clemson,False,37,13,28.5300,28.2545,0.5014,0.7581,0.9298,6.7845,23.7244,8.4700,15.2545
2011,313302579,South Carolina,Clemson,False,34,13,51.1225,20.9900,0.6540,0.9045,0.7414,25.1124,9.1325,17.1225,7.9900
2011,313370228,Clemson,Virginia Tech,True,38,10,12.4122,56.3439,0.2881,0.3602,0.7918,20.7561,71.9317,25.5878,46.3439
2012,322450002,Auburn,Clemson,True,19,26,31.3547,40.5396,0.5488,0.9767,0.7196,26.8943,2.1849,12.3547,14.5396
2012,322520228,Clemson,Ball State,False,52,27,53.3975,36.5056,0.5801,0.9227,0.8961,10.9031,8.1082,1.3975,9.5056
2012,322660052,Florida State,Clemson,False,49,37,53.5355,33.7389,0.6128,0.9101,0.9853,1.2743,7.7966,4.5355,3.2611
2012,322730103,Boston College,Clemson,False,31,45,28.5216,48.6471,0.5881,0.9460,0.9897,1.1686,6.1255,2.4784,3.6471
2012,322800228,Clemson,Georgia Tech,False,47,31,54.2981,48.6157,0.5237,0.9140,0.7943,24.9138,10.3176,7.2981,17.6157
2012,322940228,Clemson,Virginia Tech,False,38,17,55.1998,53.1402,0.5086,0.8425,0.5757,53.3399,18.9404,17.1998,36.1402
2012,322990154,Wake Forest,Clemson,False,13,42,25.1679,49.8338,0.6159,0.9587,0.8110,20.0017,4.3341,12.1679,7.8338
2012,323080150,Duke,Clemson,False,20,56,22.8277,59.1642,0.6788,0.9966,0.9390,5.9919,0.3365,2.8277,3.1642
2012,323150228,Clemson,Maryland,False,45,10,61.3146,19.9647,0.6911,0.9389,0.7511,26.2794,6.3499,16.3146,9.9647
